episode_index,block_index,repeat_id,episode_id,condition,offload_gb,victim_concurrency,burst_parallelism,burst_output_len,victim_seed,burst_seed,measurement_window_s,measurement_window_start_unix_ns,measurement_window_end_unix_ns,burst_offset_s,intervention_time_unix_ns,warmup_done,burst_started,burst_start_time_unix_ns,burst_end_time_unix_ns,burst_completed,burst_cancelled_or_timeout,burst_exit_code,start_utc,end_utc,duration_s,victim_json,burst_json,victim_exit_code,victim_process_start_unix_ns,burst_process_start_unix_ns,status,error_text
0,0,1,phaseA_o0_vc8_bp4_bo256_rep01_no_burst,no_burst,0,8,4,256,42001,42002,240.0,1782205308812383431,1782205548812437267,30.0,1782205338812408649,True,False,,,False,False,,2026-06-23T09:01:27.145529+00:00,2026-06-23T09:05:50.277818+00:00,263.13,/home/rock/projects/DOS/data/phase_a/phaseA_offload0_vc8_bp4_bo256_20260623_090127/episodes/phaseA_o0_vc8_bp4_bo256_rep01_no_burst/victim.json,,0,1782205308812383431,,OK,
1,0,1,phaseA_o0_vc8_bp4_bo256_rep01_fixed_burst,fixed_burst,0,8,4,256,43001,43002,240.0,1782205571494420894,1782205811494493431,30.0,1782205601494499321,True,True,1782205601494675126,1782205812909778127,True,False,0,2026-06-23T09:05:50.278248+00:00,2026-06-23T09:10:12.909857+00:00,262.63,/home/rock/projects/DOS/data/phase_a/phaseA_offload0_vc8_bp4_bo256_20260623_090127/episodes/phaseA_o0_vc8_bp4_bo256_rep01_fixed_burst/victim.json,/home/rock/projects/DOS/data/phase_a/phaseA_offload0_vc8_bp4_bo256_20260623_090127/episodes/phaseA_o0_vc8_bp4_bo256_rep01_fixed_burst/burst.json,0,1782205571494420894,1782205601494675126,OK,
