episode_index,block_index,repeat_id,episode_id,condition,offload_gb,victim_concurrency,burst_parallelism,burst_output_len,victim_seed,burst_seed,measurement_window_s,measurement_window_start_unix_ns,measurement_window_end_unix_ns,burst_offset_s,intervention_time_unix_ns,warmup_done,burst_started,burst_start_time_unix_ns,burst_end_time_unix_ns,burst_completed,burst_cancelled_or_timeout,burst_exit_code,start_utc,end_utc,duration_s,victim_json,burst_json,victim_exit_code,victim_process_start_unix_ns,burst_process_start_unix_ns,status,error_text
0,0,1,phaseA_o12_vc4_bp4_bo256_rep01_no_burst,no_burst,12,4,4,256,42001,42002,90.0,1782201091144661502,1782201181144736750,30.0,1782201121144725673,True,False,,,False,False,,2026-06-23T07:49:44.221061+00:00,2026-06-23T07:54:46.990488+00:00,302.77,/home/rock/projects/DOS/data/phase_a/phaseA_offload12_vc4_bp4_bo256_20260623_074944/episodes/phaseA_o12_vc4_bp4_bo256_rep01_no_burst/victim.json,,0,1782201091144661502,,OK,
1,0,1,phaseA_o12_vc4_bp4_bo256_rep01_fixed_burst,fixed_burst,12,4,4,256,43001,43002,90.0,1782201393863649766,1782201483863721720,30.0,1782201423863724600,True,True,1782201423863932936,1782201744077825803,True,False,0,2026-06-23T07:54:46.990914+00:00,2026-06-23T08:02:24.077917+00:00,457.09,/home/rock/projects/DOS/data/phase_a/phaseA_offload12_vc4_bp4_bo256_20260623_074944/episodes/phaseA_o12_vc4_bp4_bo256_rep01_fixed_burst/victim.json,/home/rock/projects/DOS/data/phase_a/phaseA_offload12_vc4_bp4_bo256_20260623_074944/episodes/phaseA_o12_vc4_bp4_bo256_rep01_fixed_burst/burst.json,0,1782201393863649766,1782201423863932936,OK,
