episode_index,block_index,repeat_id,episode_id,condition,offload_gb,victim_concurrency,burst_parallelism,burst_output_len,victim_seed,burst_seed,measurement_window_s,measurement_window_start_unix_ns,measurement_window_end_unix_ns,burst_offset_s,intervention_time_unix_ns,warmup_done,burst_started,burst_start_time_unix_ns,burst_end_time_unix_ns,burst_completed,burst_cancelled_or_timeout,burst_exit_code,start_utc,end_utc,duration_s,victim_json,burst_json,victim_exit_code,victim_process_start_unix_ns,burst_process_start_unix_ns,status,error_text
0,0,1,phaseA_o12_vc8_bp4_bo256_rep01_no_burst,no_burst,12,8,4,256,42001,42002,240.0,1782204310492554665,1782204550492627567,30.0,1782204340492642131,True,False,,,False,False,,2026-06-23T08:43:14.439070+00:00,2026-06-23T08:50:38.722821+00:00,444.28,/home/rock/projects/DOS/data/phase_a/phaseA_offload12_vc8_bp4_bo256_20260623_084314/episodes/phaseA_o12_vc8_bp4_bo256_rep01_no_burst/victim.json,,0,1782204310492554665,,OK,
1,0,1,phaseA_o12_vc8_bp4_bo256_rep01_fixed_burst,fixed_burst,12,8,4,256,43001,43002,240.0,1782204754879449995,1782204994879531685,30.0,1782204784879501533,True,True,1782204784879695008,1782205198655687152,True,False,0,2026-06-23T08:50:38.723268+00:00,2026-06-23T08:59:58.655766+00:00,559.93,/home/rock/projects/DOS/data/phase_a/phaseA_offload12_vc8_bp4_bo256_20260623_084314/episodes/phaseA_o12_vc8_bp4_bo256_rep01_fixed_burst/victim.json,/home/rock/projects/DOS/data/phase_a/phaseA_offload12_vc8_bp4_bo256_20260623_084314/episodes/phaseA_o12_vc8_bp4_bo256_rep01_fixed_burst/burst.json,0,1782204754879449995,1782204784879695008,OK,
