episode_index,block_index,repeat_id,episode_id,condition,offload_gb,victim_concurrency,burst_parallelism,burst_output_len,victim_seed,burst_seed,measurement_window_s,measurement_window_start_unix_ns,measurement_window_end_unix_ns,burst_offset_s,intervention_time_unix_ns,warmup_done,burst_started,burst_start_time_unix_ns,burst_end_time_unix_ns,burst_completed,burst_cancelled_or_timeout,burst_exit_code,start_utc,end_utc,duration_s,victim_json,burst_json,victim_exit_code,victim_process_start_unix_ns,burst_process_start_unix_ns,status,error_text
0,0,1,phaseA_o12_vc4_bp4_bo256_rep01_no_burst,no_burst,12,4,4,256,42001,42002,240.0,1782202020686176126,1782202260686241993,30.0,1782202050686247290,True,False,,,False,False,,2026-06-23T08:05:29.229147+00:00,2026-06-23T08:12:01.125922+00:00,391.9,/home/rock/projects/DOS/data/phase_a/phaseA_offload12_vc4_bp4_bo256_20260623_080529/episodes/phaseA_o12_vc4_bp4_bo256_rep01_no_burst/victim.json,,0,1782202020686176126,,OK,
1,0,1,phaseA_o12_vc4_bp4_bo256_rep01_fixed_burst,fixed_burst,12,4,4,256,43001,43002,240.0,1782202411133130931,1782202651133201826,30.0,1782202441133207786,True,True,1782202441133446743,1782202832910788559,True,False,0,2026-06-23T08:12:01.126359+00:00,2026-06-23T08:20:32.910877+00:00,511.78,/home/rock/projects/DOS/data/phase_a/phaseA_offload12_vc4_bp4_bo256_20260623_080529/episodes/phaseA_o12_vc4_bp4_bo256_rep01_fixed_burst/victim.json,/home/rock/projects/DOS/data/phase_a/phaseA_offload12_vc4_bp4_bo256_20260623_080529/episodes/phaseA_o12_vc4_bp4_bo256_rep01_fixed_burst/burst.json,0,1782202411133130931,1782202441133446743,OK,
