dataset_model,offload_gb,concurrency,files,completed_requests,failed_requests,median_ttft_ms_n,median_ttft_ms_median,median_ttft_ms_p05,median_ttft_ms_p95,median_ttft_ms_min,median_ttft_ms_max,median_tpot_ms_n,median_tpot_ms_median,median_tpot_ms_p05,median_tpot_ms_p95,median_tpot_ms_min,median_tpot_ms_max,median_itl_ms_n,median_itl_ms_median,median_itl_ms_p05,median_itl_ms_p95,median_itl_ms_min,median_itl_ms_max,median_e2el_ms_n,median_e2el_ms_median,median_e2el_ms_p05,median_e2el_ms_p95,median_e2el_ms_min,median_e2el_ms_max,p95_ttft_ms_n,p95_ttft_ms_median,p95_ttft_ms_p05,p95_ttft_ms_p95,p95_ttft_ms_min,p95_ttft_ms_max,p95_tpot_ms_n,p95_tpot_ms_median,p95_tpot_ms_p05,p95_tpot_ms_p95,p95_tpot_ms_min,p95_tpot_ms_max,p95_itl_ms_n,p95_itl_ms_median,p95_itl_ms_p05,p95_itl_ms_p95,p95_itl_ms_min,p95_itl_ms_max,p95_e2el_ms_n,p95_e2el_ms_median,p95_e2el_ms_p05,p95_e2el_ms_p95,p95_e2el_ms_min,p95_e2el_ms_max,request_throughput_n,request_throughput_median,request_throughput_p05,request_throughput_p95,request_throughput_min,request_throughput_max,output_throughput_n,output_throughput_median,output_throughput_p05,output_throughput_p95,output_throughput_min,output_throughput_max,total_token_throughput_n,total_token_throughput_median,total_token_throughput_p05,total_token_throughput_p95,total_token_throughput_min,total_token_throughput_max,duration_s_n,duration_s_median,duration_s_p05,duration_s_p95,duration_s_min,duration_s_max,median_tpot_ms_median_ratio_vs_offload0,median_itl_ms_median_ratio_vs_offload0,median_ttft_ms_median_ratio_vs_offload0,median_e2el_ms_median_ratio_vs_offload0,output_throughput_median_ratio_vs_offload0
qwen,2,16,15,300,0,15,1144.7121195087675,1142.1874412015313,1148.8312192464946,1141.586574492976,1149.1080570121994,15,281.5848753652683,281.4885094127667,281.64060035937837,281.4513568220953,281.6462146191274,15,281.4431360020535,281.3121697399765,281.49256990873255,281.2767444993369,281.5029810008127,15,18886.808495008154,9870.182948358706,36910.78287500277,9869.637816009345,36911.38097598741,15,1146.5914290383807,1143.7975024479965,1150.7233755249763,1143.3050568972249,1151.3013870513532,15,281.82099649660927,281.67598231736383,281.9944660581372,281.67134307130783,282.03954028055796,15,282.54276052466594,282.21806758185267,283.0541197236744,282.2114120499464,283.36683349189116,15,18888.230417412706,9872.283130145952,36912.69452653738,9871.430302660156,36913.123396458104,15,0.5381020463013503,0.27411687409107277,1.0378359608544192,0.2740736103048708,1.037836553892682,15,34.43853096328642,33.200019196121524,35.09464031484672,33.198806597251014,35.096121335179596,15,172.19265481643208,105.26087965097194,298.89675672607274,105.24426635707039,298.8969275210924,15,37.16767133199028,19.270868185698056,72.96157990948996,19.270857173978584,72.97309645300265,13.81277496531809,13.860247822258964,9.458716640358777,13.441086565995127,0.07204762345984203
qwen,4,1,15,300,0,15,557.9175624952768,557.2695059476246,558.485074154305,557.2284660011064,558.5908445063978,15,548.2390760807903,548.1982487227219,548.2890020319812,548.1851482094968,548.2983170323648,15,548.2177959929686,548.1771485501667,548.2393853460962,548.1617789919255,548.2395284998347,15,35097.27531400131,17552.873587497015,70182.62007024823,17552.71818750043,70184.9238664945,15,559.5317107035953,559.0495185946202,560.5745350010693,558.9686908570002,560.6293622462545,15,548.4182043482655,548.3543558809738,548.5332930476493,548.332011996398,548.6219224999954,15,549.4709757105738,549.3539011898974,549.5085044427833,549.3418302590726,549.5150342467241,15,35108.45027435062,17558.76011540815,70212.24210328604,17558.743412948388,70232.73278805063,15,0.028491491832489845,0.014247944523545181,0.05697025221382332,0.014246968196630846,0.056972494623012314,15,1.82345547727935,1.822923710638375,1.8238560551041756,1.822872500291394,1.8238681431413468,15,9.11727738639675,5.47121069704135,16.407432637581117,5.470835787506244,16.408078451427546,15,701.9639448009984,351.0604084779974,1403.7112516263994,351.04659068099863,1403.8074433779984,28.059768612915132,28.0650216032932,20.040063510821078,27.877782365155113,0.03587913405030601
qwen,4,2,15,300,0,15,1644.937580502301,452.93944679579,1646.0441577488382,452.20620799955213,1646.221021495876,15,540.954375393722,540.8231006448716,541.3473379774058,540.7825832742438,541.3557739030371,15,540.8340529975249,540.7897994475206,540.88026989848,540.7885369932046,540.8947795003769,15,35732.84460650029,17220.75162244728,70343.46383615048,17217.479249498865,70344.1831040036,15,1648.2508191111265,971.8931771881039,1649.68242152514,588.7187699030623,1649.8934423027094,15,541.2044394809831,541.0201050422322,541.4842577318749,540.9972257857847,541.5604892886721,15,542.2822666114371,541.9502781980555,546.5532055223593,541.9099678991188,546.6230633457599,15,35743.35148025348,18107.005943074473,70361.48596299376,17364.419248403283,70367.92704844338,15,0.05624206079900684,0.028534140016606507,0.11405067424328902,0.028499896360643977,0.11571475800768577,15,3.6267998555878074,3.4905745201071787,3.6956863103690045,3.4831996213370675,3.7028722562459446,15,17.99745945568219,10.957109766376899,32.846594182067236,10.943960202487288,33.3258503062135,15,355.6057462309982,175.37651554459734,700.9151963800002,172.83880072299507,701.7569378820044,28.18467274470306,28.234729378115077,27.327459309229464,28.19428126603432,0.035896612729122375
qwen,4,4,15,300,0,15,1541.9318529966404,987.2741039493122,1549.3003405055788,481.80909249640536,1549.8478770095971,15,542.0051887540178,541.0103677630456,542.1312457712802,540.403327209905,542.1614948858133,15,542.0339605043409,541.9097054022131,542.133966502297,541.8754425045336,542.1524080011295,15,35576.74481548747,17756.938517248636,70397.59993524785,17283.42358899681,70398.26441199693,15,1550.33612049956,1493.5186549885111,1635.4944512117072,1422.6567603633157,1635.5516002957302,15,542.1605580256343,542.1306912666961,542.2381869390314,542.1194799550509,542.266471533977,15,543.3402749986271,543.1325810335693,543.6051852462697,543.1089141049597,543.625378505385,15,35581.48083934648,18226.908335285334,70403.39676494594,18224.035676052154,70406.30918549286,15,0.11276698919600119,0.05690522061624559,0.2245197599539187,0.05690313880092273,0.2278712756935279,15,7.217171229296084,7.015202425612787,7.299351565886406,7.014741743067143,7.316783301171271,15,36.08543654272038,21.851604716638306,64.66169086672858,21.85080529955433,65.62692739973603,15,177.3568678439915,89.0874549279979,351.4616022024944,87.76885080899228,351.47446031001164,28.075310642542174,28.11877157245681,25.76356856120132,27.898660781693454,0.03592876353823409
qwen,4,8,15,300,0,15,1877.5599985019653,1776.2643738060433,1879.7666852507973,1546.0550034986227,1880.368242491386,15,544.2446788808975,544.1054667377844,544.3278751251365,544.0676099514671,544.3386606349368,15,544.00729349436,543.8879291512421,544.1114205037593,543.8686620036606,544.1178149994812,15,36166.74860999774,18627.918605398736,71004.85907204784,18350.96454199811,71004.87488749786,15,1891.5456754031766,1885.4253246515873,1893.5998439345713,1878.309503840137,1894.2613417988468,15,548.0362495745621,546.0758804767394,551.9079018146998,546.0161635630357,551.9376927241777,15,545.3575685052783,545.2119836101338,546.1237839899695,545.1685837528203,546.1548604500422,15,36180.32780159774,18759.491759209704,71017.78198536274,18753.62181184173,71023.32418580409,15,0.18511690924914218,0.09415302558565741,0.3590822279468781,0.09414569496863716,0.3615365982053461,15,11.8474821919451,11.455328059548572,12.05294062565743,11.45339626164416,12.053777575496504,15,59.237410959725494,36.15476182489245,103.41568164870091,36.151946867956674,104.12254028313968,15,108.0398332120094,55.69865991920524,212.42015248640672,55.319434047007235,212.4366919449967,27.654907017392755,27.711599340516965,26.47274878259841,27.614520961008147,0.03615173998224638
qwen,4,12,15,300,0,15,2555.657129501924,2388.667062742752,2557.0177590496314,2008.3520419939305,2557.1200385020347,15,547.8778689444187,547.7625034181345,547.9887147955186,547.6825916128056,548.0582916451009,15,547.2115730080986,546.9312130495382,547.3523760527314,546.914509992348,547.3818800091976,15,37071.82438649761,19371.042610645236,72144.9516286506,18994.528000497667,72146.76827600488,15,2557.2033991535136,2390.4158541504876,2558.6613001268415,2010.2020335521956,2558.998592743592,15,548.7949041516191,548.1525330704167,553.177585695812,548.1511756673665,553.2158005598186,15,548.7894873476762,548.5297735020868,549.2149207801413,548.5177194917924,549.7060670015344,15,37073.42585210354,19372.936834317807,72146.6900492982,18996.25499210233,72148.36941405083,15,0.2730791460407236,0.1397236575094643,0.5246407554989616,0.13972047802563595,0.5298051390582867,15,17.47706534660631,16.714827561344233,17.886459877245986,16.711512787185196,17.887591948398796,15,87.38532673303155,53.6538844836343,151.09653758370092,53.65266356184421,152.58388004878657,15,73.2388404240046,38.12289786770125,143.1396827203993,37.74972820299445,143.1429399799963,27.224095907605978,27.36175383155015,23.55320742769495,26.922549778683493,0.03667704140921912
qwen,4,16,15,300,0,15,2197.029235001537,2193.6493297020206,2200.812179744389,2192.693398501433,2201.4002934956807,15,548.1109495968051,547.995288583721,548.218259948349,547.9949505197153,548.2525076292786,15,547.8560670017032,547.7589611997246,547.9761112066626,547.6618915054132,547.9849935072707,15,36729.19415149954,19188.22859605134,71806.80733799963,19188.169962995744,71808.63968249469,15,2198.5396889991534,2195.3325211891206,2202.3935893306043,2194.2728024972894,2202.6281305974408,15,548.508860555543,548.2454715771185,549.0657064731814,548.2070067192358,549.1015889225134,15,549.3102281972824,548.988951172214,550.5250360414357,548.9129367051646,550.8423694969679,15,36731.12916470636,19190.289888543193,71808.18039555794,19190.104103846534,71810.34450730367,15,0.2761425429203788,0.14064009458137822,0.5327800870117523,0.1406337889308305,0.5328506598418694,15,17.673122746904244,17.04651707659047,18.00318657962246,17.046497324674444,18.00349879483595,15,88.36561373452122,54.005796319249235,153.44066505938468,54.003374949438914,153.4609900344584,15,72.4263628070039,37.538940808690676,142.20695795720093,37.533968721996644,142.21333402200253,26.886860286748558,26.980302193322327,18.15397655908594,26.138893620911578,0.036973310342010485
qwen,8,1,15,300,0,15,1033.4812660012176,1032.4431037997329,1034.1775519489147,1032.3711899991395,1034.2542485000195,15,1026.8097947007946,1026.7699805873108,1026.8538898645638,1026.7558439523668,1026.872253543313,15,1026.7527289997815,1026.7289141997026,1026.7805891499393,1026.7263095001908,1026.8047709996608,15,65721.55567650043,32863.82531335034,131444.3701733497,32863.64585750016,131446.15285599866,15,1035.1696046001052,1034.3759683551798,1036.3607720887921,1034.3532504497944,1036.6298687498784,15,1026.9900599677428,1026.9081347981107,1027.061121131942,1026.8918109507954,1027.1137113483937,15,1028.57906465033,1028.444386704723,1028.848949270723,1028.3361648502705,1028.8503838522956,15,65732.73007265035,32869.862881985144,131456.58870110725,32869.82803980004,131463.82089100062,15,0.015215500691498143,0.007607939658583926,0.03042782219663355,0.00760779049067916,0.03042847348606559,15,0.9737920442558812,0.9736522981406034,0.9738427035303988,0.9736427930896072,0.9738559534927764,15,4.868960221279406,2.921448828896228,8.763212792630464,2.9213915484207975,8.763400363986891,15,1314.4490217909988,657.2931797314,2628.8326275996997,657.2791109340005,2628.8841713639995,52.553797249821265,52.56275467750176,37.1220259051865,52.2026627268698,0.01916077235135351
qwen,8,2,15,300,0,15,3075.821538001037,839.4502202479998,3077.340645649201,837.4122665027244,3078.001382998991,15,1012.4434472857082,1012.1321768373293,1013.0280162612596,1012.0956861614189,1013.0693805483808,15,1012.0396749989595,1011.9534714509427,1012.1544014493338,1011.8711209997855,1012.2551884996938,15,66856.89666500002,34477.38739969973,131634.9964289475,34474.63733350014,131640.9997314986,15,3081.4447054483026,2406.481167891816,3082.355650460104,841.3267106991043,3082.4483932501607,15,1012.6203107698703,1012.2818598779947,1013.2991839285985,1012.2630924118206,1013.4128850742738,15,1014.3446725514877,1013.9055763103715,1023.9697169199644,1013.8743603054536,1024.0704310997899,15,66870.80809640046,34485.06174576061,131659.96090888177,34483.087974452064,131674.95295104635,15,0.030254920208285685,0.015205065575344723,0.0582986497263555,0.015204187051896013,0.05856340363574961,15,1.9363148933302838,1.8615662261852424,1.9710648364753125,1.861458678966864,1.9813327540943872,15,9.68157446665142,5.838745180932374,16.790011121190382,5.8384078279280684,16.866260247095887,15,661.0495040909991,343.06414321659975,1315.3511196324994,341.5102053219998,1315.4271209459985,52.75008121248274,52.83444373581619,51.09883129821129,52.75208760749762,0.019164869475887813
qwen,8,4,15,300,0,15,2895.913794498483,2251.5987544979,2898.7213609532773,2250.2242624977953,2898.9269800040347,15,1013.8180250322613,1010.905711921007,1013.9039631467947,1010.8765896289813,1013.9232460079791,15,1013.7815700036299,1013.7111328022002,1013.848164249066,1013.6476574989501,1013.8695895002456,15,66535.8188450009,34089.917093699114,131662.27156364731,34089.21805549835,131662.61117599788,15,3052.6832992025447,2850.4223092786924,3054.9962785683965,2850.4030443051306,3055.050387802112,15,1013.9732840603206,1013.913898705448,1014.1405786373035,1013.9124763282989,1014.1421103130625,15,1015.7241473531031,1015.5294879860958,1016.122362754395,1015.469075499277,1016.2801690050401,15,66546.50757245035,34101.40915003285,131669.91946203518,34100.91729195483,131676.84182850062,15,0.0602956627381711,0.030427870433665086,0.11860725475774858,0.030427715812927646,0.11861563734374286,15,3.8589224152429504,3.7685999184216223,3.912253960132908,3.7509601661311573,3.9123321485645928,15,19.29461207621475,11.684302246527393,34.15888937023159,11.684242872164216,34.16130355499795,15,331.6988169920005,168.62374973319893,657.292137608603,168.61183270499896,657.2954776810002,52.51472970807116,52.59134015288403,48.38675162387537,52.17622493052847,0.019210616814363406
qwen,8,8,15,300,0,15,3524.0371319996484,3208.7818303523823,3526.838816448435,2480.0418599988916,3526.9491865037708,15,1016.7070129365519,1016.6175761677638,1016.7913447884844,1016.6054222258202,1016.8074232857354,15,1016.3917370009585,1016.3172623491846,1016.542513047898,1016.3159144976817,1016.6315240021504,15,67582.69820299756,35039.17961795123,132652.27946595007,35036.69092649943,132652.7056585037,15,3538.2042535504297,3463.399318783231,3540.4353280715804,3295.151369299492,3541.2926974462607,15,1024.1490244921085,1020.307164407795,1031.6941067521275,1020.300269580319,1031.7323730211242,15,1018.4945819961287,1018.2273352238917,1018.7894227874858,1018.2158854986483,1018.8173649938108,15,67593.30992995019,35055.448932194486,132669.5682196565,35052.0969962985,132670.0035284477,15,0.09903243530843386,0.050379732454699705,0.1915219658201152,0.05037947833728627,0.1915236542795371,15,6.338075859739767,6.128522154350142,6.449065843310671,6.128468638285712,6.449157816536901,15,31.690379298698836,19.34581726260469,55.158326156193176,19.345719681517927,55.158812432506686,15,201.95403594499658,104.42666414280102,396.9850379455987,104.425743521002,396.9870403599998,51.66231108498277,51.774748106524534,49.68733343829685,51.60164813964681,0.019340182728854235
qwen,8,12,15,300,0,15,4786.034007000126,3504.8835628484085,4788.895819249956,2910.0221205007983,4789.100830003008,15,1023.580312602326,1023.4587181072811,1023.8231068378326,1023.3523059193224,1023.9106667742759,15,1022.6860609982396,1022.282787898439,1022.8874245993211,1022.1884264974506,1022.9681849996268,15,69274.71221850283,36512.06567430054,134783.30714404618,36509.97557650044,134800.17429049985,15,4787.45049779609,3649.1520036560905,4790.442415626567,3387.5477890029288,4790.505350351668,15,1025.4925516651197,1024.2069803325437,1034.1725555211874,1024.1768331023627,1034.362531788593,15,1025.2260015029606,1024.7196576698843,1026.0488979002548,1024.4619612476527,1026.332995003395,15,69276.32079805044,36513.74956808777,134785.46175859642,36511.46042130313,134801.7724498517,15,0.14613422980004667,0.07478439090589621,0.2794780343184945,0.07478089525846497,0.2795016468943994,15,9.352590707202987,8.942690488769513,9.621689437483518,8.94268578319808,9.650899061970737,15,46.76295353601493,28.717206107864147,80.4896738837264,28.715863779250547,80.49647430558703,15,136.86047428700113,71.56197484339646,267.43548722480045,71.55592899800104,267.4479882980013,50.861789057316344,51.13649935100582,44.10859751943541,50.309147687533546,0.01962717137280547
qwen,8,16,15,300,0,15,4092.346240504412,4089.9901721004426,4094.2824435962393,4087.9206619974866,4094.750562995614,15,1023.8481328424957,1023.7005351281146,1023.9663206186942,1023.685583693394,1023.9757104882157,15,1023.520180999185,1023.3358137971663,1023.6382239017985,1023.332324995863,1023.6812550028844,15,68590.05199199964,35828.84246924914,134132.34403729948,35826.62692550002,134136.96531900132,15,4094.700210749579,4092.1640665132873,4096.4392815666,4090.0520849936584,4097.209282544645,15,1024.5548314841196,1024.200137865079,1025.5010847042322,1024.1009940901668,1025.505598791783,15,1025.8169840493792,1025.1608017710168,1026.5127105295687,1024.9643505503627,1026.567740048995,15,68591.75788370303,35830.86653898645,134134.48214981123,35828.23413644801,134138.77136449772,15,0.14774711421611192,0.07524428501514041,0.28506756613313977,0.07524060027042959,0.2850771155873685,15,9.455815309831163,9.121238838214726,9.63216448975527,9.121194445863782,9.632646234692984,15,47.27907654915582,28.89380544581391,82.09945904634425,28.89239050384496,82.10220928916212,15,135.3664340999967,70.15880579089644,265.8009178575012,70.15645559199766,265.81393460599793,50.223520845249354,50.405362735968616,33.814915404040406,48.813161134886364,0.019782174265063734
qwen,12,1,15,300,0,15,1514.1401474975282,1513.638465906115,1514.7345329947711,1513.5867345088627,1514.8735494949506,15,1508.4957861456462,1508.4340961240214,1508.5545890348712,1508.4259921451091,1508.5588167578774,15,1508.3918925010948,1508.29145785101,1508.4411693009315,1508.2642030029092,1508.4540850002668,15,96549.46843049402,48274.887171102455,193098.20778655485,48274.68124650477,193100.99640000408,15,1516.2194705408183,1515.1868523938901,1516.8141180574457,1515.1675839500967,1516.8443025373563,15,1508.6583450603823,1508.5868419368614,1508.8031528139604,1508.5716522811108,1508.8074960079769,15,1510.7609631035302,1510.4601872839703,1510.899129765894,1510.3230295979301,1510.9357031426043,15,96560.1665240014,48284.67750352269,193113.48866876337,48282.25030570611,193118.2463972924,15,0.01035731402583553,0.005178764016227794,0.020714512312895447,0.005178714098181409,0.020714983278865423,15,0.662870914983272,0.6628270916439842,0.6628929644944422,0.662810164375659,0.6628944209652005,15,3.3143404882673693,1.9886453822314731,5.965779546113888,1.988626213701661,5.965915184313242,15,1931.0025697889942,965.5066796808009,3861.925343214297,965.4847281679977,3861.962568472998,77.20727062250985,77.21940323480214,54.38700403053066,76.68928839336357,0.013042947696326048
qwen,12,2,15,300,0,15,4515.420607000124,1222.3925985010283,4519.957692654862,1222.3621660086792,4520.444525500352,15,1487.5099799252257,1487.1321892135431,1488.4018885999526,1487.1185905555778,1488.4539142257117,15,1487.080861501454,1486.997769503796,1487.1840295003494,1486.973819002742,1487.1983444973012,15,96739.97589699866,47436.06493370535,193428.51222419704,47323.92039700062,193435.9696629981,15,4524.819717896025,1225.51531394638,4526.605284959078,1225.1629472455534,4527.985126053682,15,1487.9047070532536,1487.3836648143479,1488.7408145789045,1487.3767985980871,1488.7906261415815,15,1489.5738551043905,1489.2055729963613,1503.674631627,1489.1805803934403,1504.252435847593,15,98261.80083384315,49665.06314109429,193436.47152752907,47328.47380839594,193443.39799280278,15,0.02066887338427565,0.010347783888941909,0.04134298743765133,0.010347440574067833,0.042262445249133494,15,1.3244723934806826,1.269706722677419,1.3497328490813423,1.2670007548252273,1.3523982479722718,15,6.614039482968208,3.9735490133536926,11.906780382043582,3.973417180442048,12.171584231750446,15,967.6386142660049,483.85925643619123,1932.78099195791,473.2333844410023,1932.845118252997,77.5018816663755,77.63439719662018,75.01498802414861,76.33072933726605,0.013109097406061362
qwen,12,4,15,300,0,15,4235.50257300667,3136.428473550768,4255.422739095229,2753.726666996954,4255.877379997401,15,1489.0448643897448,1487.6685744160727,1489.6294188113966,1486.8558654841127,1489.8044442257565,15,1489.0094110014616,1488.856805198884,1489.1256623450317,1488.7997089972487,1489.1432424919913,15,98064.31826298649,49210.816296459234,193364.85182190372,48938.741592515726,193366.08677450567,15,4261.186848000216,4186.832007413323,4486.806001840014,4186.468052156852,4487.071126254159,15,1489.2517556583757,1489.0674292926453,1490.4210485675094,1489.0588091260122,1490.5370118013384,15,1491.468891799741,1491.0476296339766,1492.2137860913062,1491.0100330525893,1492.7263075922383,15,98077.28651708603,50314.889258417534,193376.1495120183,50071.289599536976,193389.17209655483,15,0.04091235375700414,0.020718023414566425,0.08088985887996625,0.020717246077679687,0.08122134432928442,15,2.618390640448265,2.553037933935559,2.6587344191174744,2.55283591981367,2.6638282448946544,15,13.091953202241323,7.955720991193507,23.29627935743028,7.955422493829,23.391747166833916,15,488.84989895200124,247.2515576836886,965.3430547821947,246.24069159600185,965.3792750739958,77.13099061750314,77.24445062119543,70.76944465394587,76.90032250550631,0.0130349599839779
qwen,12,8,15,300,0,15,5184.096974000568,3409.820009408577,5186.67065250047,2768.0160165036796,5187.165412498871,15,1494.375055387331,1482.4661478466105,1494.512163585819,1462.7882469513063,1494.520219940991,15,1493.9624730031937,1493.7900410994189,1494.1023350445903,1493.7713210092625,1494.1246079979464,15,99329.67526800348,50765.59752551111,194998.0605052464,49031.48160350975,194998.55397200736,15,5197.758327297925,4282.864793705521,5199.7670062644465,4255.333525495371,5200.388247454248,15,1505.1889372824614,1494.6759007509077,1516.5745542843729,1494.268180112011,1516.6387396436016,15,1496.5812994953012,1496.205853105057,1497.125710449036,1496.1523231453612,1497.4983144638827,15,99340.66312198993,51203.90543623085,195004.8712093236,50467.978447648056,195006.09113163664,15,0.06739946714630009,0.034283655481230364,0.1320408746551845,0.03428320324906742,0.13601849532752575,15,4.31372834756784,4.170568657248142,4.396327076574939,4.170435664882816,4.414269805756948,15,21.567829486816027,13.16492370479246,38.02777190069313,13.16475004764189,39.17332665432742,15,296.7382510100142,151.52618173391676,583.3683637510898,147.03882697600056,583.3760589610029,75.93423474681641,76.10208535202591,73.09342815507473,75.84152585339592,0.013163031861853717
qwen,12,12,15,300,0,15,7024.16171549703,7020.967515802477,7027.222950691066,7020.348363002995,7027.367223490728,15,1504.1612685327568,1503.9722811980587,1504.366293340162,1503.948307919575,1504.3838677165193,15,1502.9997630044818,1502.6060811476782,1503.2814339981996,1502.4608245003037,1503.2950945023913,15,101788.0305860017,53649.186237945105,198077.8279783015,53647.02012050839,198082.78045449697,15,7025.913943305204,7022.984908701183,7029.097237343085,7021.991491501103,7029.178283919464,15,1507.313413993134,1505.1310226450653,1520.117420549683,1505.0974605611423,1520.1230514774404,15,1505.975049099652,1505.4591489370796,1506.6955583085655,1505.2450245042564,1506.7767649918096,15,101789.78599405673,53651.35096741913,198080.32821161658,53649.29150013486,198085.48913510895,15,0.09944010174343021,0.050883359543043384,0.19018703581897756,0.05088323686773591,0.1901904182855334,15,6.364166511579533,6.085371562723815,6.513603644696636,6.085187457935343,6.51380604868747,15,31.820832557897667,19.53921006452866,54.77386631586553,19.53916295721059,54.77484046623362,15,201.1261015360069,105.15963886070239,393.0558080217044,105.15776862099301,393.0567556460155,74.74189587898155,75.15321596387035,64.73542009252951,73.92118854889432,0.013355720428526825
qwen,12,16,15,300,0,15,5998.0951085162815,5991.949950257549,6002.786872956494,5991.348379000556,6006.808962003561,15,1504.5122081023367,1504.2006921790626,1504.6476830222732,1504.1295039512577,1504.7132912221723,15,1504.0918794984464,1503.5908173609641,1504.3029299456975,1503.5171000054106,1504.310683492804,15,100783.07309601223,52627.635667150025,197080.38572384976,52626.52489700122,197083.81548899342,15,5999.571610073326,5993.727762650669,6004.45026700414,5993.026990801445,6008.416487101931,15,1505.7616240198265,1505.0727559936745,1506.8565756262744,1505.0451608405538,1506.8958564459126,15,1506.775488513813,1506.5267178039358,1507.910341444367,1506.51500516542,1507.9343755875016,15,100785.05963449861,52629.60220833935,197081.90189002096,52628.60231605737,197085.52887659462,15,0.10057984130154966,0.05122294652738265,0.19409854873418153,0.05122283818729118,0.19409868844900197,15,6.4371098432991785,6.210034394419032,6.556793644093633,6.210012963376702,6.5568504472920495,15,32.18554921649589,19.669611466514937,55.90038203544428,19.669569863919815,55.900422273312564,15,198.8470029500022,103.04044069589872,390.45001031611463,103.04036652599461,390.45083614601754,73.80186359844049,74.07210740127493,49.562052367999755,71.72381772328285,0.013466848125841318
qwen,16,1,15,300,0,15,1506.1678844995186,1505.0960937507625,1506.8714732501576,1504.954923002515,1507.1454024991908,15,1499.799305290341,1499.7148685946818,1499.8501799289575,1499.7045561220464,1499.8870915158782,15,1499.7285939971334,1499.6878242993716,1499.8071740998967,1499.6859944999414,1499.841947999812,15,95994.3016544994,47998.11285034852,191980.92349099932,47997.021686499924,191982.6321315013,15,1507.843179849533,1506.686661855456,1511.8079832347325,1506.3269191512518,1517.5221770000235,15,1499.988100331754,1499.867844507762,1501.432360670968,1499.8629499779324,1503.554648637107,15,1501.9796821503405,1501.7631298003198,1503.279576445043,1501.6819336500703,1506.1527248000402,15,96005.5781931008,48009.10387890521,191999.89612251532,48006.54473900003,192000.73349615012,15,0.01041735085636735,0.005208833791789882,0.020833178815879157,0.005208798960136119,0.020833394264826634,15,0.6667104548075105,0.6665876512479749,0.6667502018250144,0.6664502373012949,0.6667584702677155,15,3.3335522740375523,2.0001921760473147,5.999955498973197,2.0001788006922694,6.000017548270071,15,1919.8738984369993,960.0071202611,3839.631057513701,959.9971922850004,3839.656733358999,76.76217057183314,76.77590128822801,54.100645135337366,76.24831916087821,0.013118496217121786
qwen,16,2,15,300,0,15,4492.246019501181,4042.703448501925,4493.794056898696,3000.3262770005676,4493.889409499388,15,1479.4384297698373,1479.0886731500184,1480.1074056887778,1479.0741211889858,1480.1639102419535,15,1478.822068504087,1478.7659566518414,1478.920497150466,1478.7405995011795,1478.9515565025795,15,97695.94882399906,50373.10015299736,192350.77720680094,50372.90440149809,192351.9658844998,15,4499.019209148901,4497.275667257272,4500.432505544159,4497.099949303447,4500.850721702591,15,1479.6789886920456,1479.3385427661424,1480.514435947684,1479.2343178976193,1480.6186992790776,15,1481.6121006038884,1480.876312870132,1495.1359787647743,1480.8510109480267,1495.228588803002,15,97711.75089679527,50383.0765011661,192380.6270485358,50381.04104959966,192384.52806415188,15,0.020641357578207984,0.01040565055382584,0.04016403284267963,0.010405509676814851,0.04035485340516043,15,1.321046885005311,1.2742335173398134,1.3363935606309887,1.2742091928852197,1.3389167677161837,15,6.605234425026555,3.9957698126691223,11.567241458691733,3.9957157158969028,11.622197780686204,15,968.928517624001,497.96276766259615,1922.032639681302,495.60333670899854,1922.0586613420019,77.08133973156536,77.20323946167706,74.62998703420699,77.08502051904507,0.01307519309481262
qwen,16,4,15,300,0,15,3877.6170760029345,2735.236410298967,4228.051114650225,2732.1376930012775,4228.421870000602,15,1481.5185998267561,1479.461730727448,1482.0145274338668,1477.1555385968015,1482.0806849193984,15,1481.4681425013987,1481.3949630486604,1481.589604997498,1481.3944649977202,1481.6499799962912,15,96485.0094295034,48944.788087849156,192390.2622976966,48673.04728599993,192393.51396149868,15,4231.675410903699,4157.0873196506,4461.968593779602,4155.792461749661,4463.172379999014,15,1481.8236724027813,1481.6151732941912,1483.0752112055911,1481.6010290714378,1483.3887928078934,15,1483.8415779500792,1483.379660296705,1484.3998228004057,1483.1773646012152,1484.5134369974403,15,97567.97152949694,49810.26425173538,192415.86052636796,49808.209411396456,192419.63146955168,15,0.04148897047377694,0.02082226603703614,0.0813110096701122,0.020821667182205895,0.0816501824855788,15,2.6552941103217242,2.5668324643510028,2.6701137458975905,2.566220373645912,2.6702570893840356,15,13.27647055160862,7.995750158221877,23.417570784992314,7.995520197967064,23.515252555846697,15,482.05582764800056,245.9709806634986,960.5102524151996,244.94740111000283,960.5378774420096,76.74113786338171,76.85323674573543,64.7896683615007,75.66185615217947,0.013218674073709033
